Auftrag_ID,Datum,Kunde / Firma,Adresse Start,Adresse Ziel,Transport,Zusatztechnik,Kilometer,Kraftstoffverbrauch_Liter,Anzahl Möbelpacker,Arbeitsstunden Möbelpacker,Auftragsdauer_Stunden,Preis_EUR,Notizen
1128,2025-03-10,Bäckerei Nord GmbH,"Hauptstraße 98, Hamburg-Bergedorf","Industriestraße 68, Pinneberg",eigener 7.5t LKW,Hubwagen,35,3.39,0,0.0,0.8,98.26,Hubwagen
1129,2025-03-11,Nina Krause,"Elbchaussee 97, Reinbek","Bergstraße 7, Hamburg-Nord",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,24,3.74,2,1.7,3.1,377.87,Gabelstapler gemietet
1130,2025-03-11,Küchenstudio Altona,"Industriestraße 76, Hamburg-Harburg","Hauptstraße 18, Ahrensburg",eigener Transporter,Gabelstapler gemietet,28,3.4,4,2.8,5.1,515.76,Gabelstapler gemietet
1131,2025-03-11,Anna Becker,"Kirchenallee 26, Hamburg-Nord","Bergstraße 1, Ahrensburg",eigener 7.5t LKW,Hubwagen,11,1.7,4,2.3,4.5,484.52,Hubwagen
1132,2025-03-12,Sven Richter,"Hauptstraße 89, Wedel","Mühlenweg 111, Hamburg-Bergedorf",eigener Transporter,Hubwagen,96,12.9,1,6.2,8.7,517.73,Hubwagen
1133,2025-03-12,Küchenstudio Altona,"Industriestraße 31, Wedel","Bergstraße 80, Buxtehude",eigener 7.5t LKW,,83,10.85,2,7.7,8.3,715.34,
1134,2025-03-12,Peter Hansen,"Elbchaussee 9, Buxtehude","Elbchaussee 59, Reinbek",gemieteter 12t LKW mit Fahrer,Möbellift,12,1.51,1,3.4,4.6,430.72,Möbellift
1135,2025-03-12,Uwe Hartmann,"Bahnhofstraße 112, Hamburg-Wandsbek","Bahnhofstraße 76, Wedel",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,110,11.43,2,4.3,7.2,631.2,Gabelstapler gemietet
1136,2025-03-13,IT-Service Elbe,"Bergstraße 98, Buxtehude","Hafenstraße 69, Stade",gemieteter Transporter mit Fahrer,Hubwagen,16,2.7,3,2.6,4.4,486.76,Hubwagen
1137,2025-03-13,Fischer & Partner Büroservice,"Kirchenallee 61, Hamburg-Nord","Hauptstraße 27, Norderstedt",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,110,17.49,0,0.0,2.1,220.72,Gabelstapler gemietet
1138,2025-03-13,GreenMarket GmbH,"Industriestraße 63, Hamburg-Harburg","Industriestraße 108, Hamburg-Harburg",gemieteter Transporter mit Fahrer,,16,2.13,0,0.0,2.5,60.38,
1139,2025-03-14,Sven Richter,"Bahnhofstraße 116, Hamburg-Wandsbek","Elbchaussee 4, Reinbek",gemieteter 12t LKW mit Fahrer,Hubwagen,86,11.69,0,0.0,1.0,193.33,Hubwagen
1140,2025-03-14,Bäckerei Nord GmbH,"Industriestraße 52, Hamburg-Nord","Elbchaussee 53, Hamburg-Eimsbüttel",eigener 7.5t LKW,Gabelstapler gemietet,12,1.46,0,0.0,1.3,98.88,Gabelstapler gemietet
1141,2025-03-14,Lagerhaus Barmbek,"Lange Reihe 31, Hamburg-Bergedorf","Feldweg 52, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,54,8.88,0,0.0,2.4,136.38,Gabelstapler gemietet
1142,2025-03-14,Julia Neumann,"Bergstraße 91, Wedel","Lange Reihe 118, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,61,8.03,1,3.3,4.8,450.42,Gabelstapler gemietet
1143,2025-03-15,Sven Richter,"Hafenstraße 119, Stade","Feldweg 71, Norderstedt",eigener Transporter,Möbellift,15,1.55,2,7.7,8.6,634.47,Möbellift
1144,2025-03-15,Eventtechnik Elbe GmbH,"Mühlenweg 59, Wedel","Industriestraße 105, Stade",eigener 7.5t LKW,Hubwagen,34,5.43,3,4.8,7.7,581.7,Hubwagen
1145,2025-03-15,Küchenstudio Altona,"Elbchaussee 62, Pinneberg","Hafenstraße 36, Pinneberg",eigener 7.5t LKW,Gabelstapler gemietet,84,12.43,1,6.5,8.9,545.37,Gabelstapler gemietet
1146,2025-03-15,Lena Vogt,"Industriestraße 19, Pinneberg","Elbchaussee 9, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,,54,5.2,2,2.3,3.6,469.17,
1147,2025-03-16,HafenLogistik HH,"Kirchenallee 112, Wedel","Kirchenallee 105, Ahrensburg",gemieteter 12t LKW mit Fahrer,Möbellift,101,13.57,3,4.7,7.3,670.43,Möbellift
1148,2025-03-16,Sven Richter,"Lange Reihe 69, Norderstedt","Mühlenweg 99, Pinneberg",gemieteter Transporter mit Fahrer,,64,7.98,3,7.5,9.6,818.22,
1149,2025-03-16,StartupDock Hamburg,"Feldweg 17, Ahrensburg","Elbchaussee 27, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,12,1.09,0,0.0,0.6,46.33,Gabelstapler gemietet
1150,2025-03-16,Anna Becker,"Kirchenallee 86, Buxtehude","Feldweg 113, Pinneberg",eigener 7.5t LKW,Möbellift,26,4.47,4,2.1,5.1,493.84,Möbellift
1151,2025-03-17,Nina Krause,"Mühlenweg 85, Hamburg-Harburg","Hauptstraße 84, Wedel",eigener Transporter,Hubwagen,18,2.64,1,3.2,4.8,438.53,Hubwagen
1152,2025-03-17,HafenLogistik HH,"Feldweg 67, Wedel","Bahnhofstraße 24, Hamburg-Wandsbek",eigener 7.5t LKW,Hubwagen,108,11.5,4,3.7,4.7,681.74,Hubwagen
1153,2025-03-17,Anna Becker,"Hauptstraße 17, Hamburg-Bergedorf","Kirchenallee 37, Reinbek",gemieteter 12t LKW mit Fahrer,Möbellift,58,5.45,3,7.0,8.6,742.38,Möbellift
1154,2025-03-18,Uwe Hartmann,"Hauptstraße 7, Norderstedt","Bergstraße 27, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Möbellift,66,11.73,0,0.0,2.7,180.79,Möbellift
1155,2025-03-18,Fischer & Partner Büroservice,"Bahnhofstraße 53, Hamburg-Nord","Industriestraße 97, Hamburg-Bergedorf",eigener Transporter,Gabelstapler gemietet,83,10.12,3,4.8,6.2,658.97,Gabelstapler gemietet
1156,2025-03-18,Küchenstudio Altona,"Lange Reihe 111, Hamburg-Harburg","Kirchenallee 117, Hamburg-Altona",eigener Transporter,,23,3.13,0,0.0,1.6,75.43,
1157,2025-03-19,Fischer & Partner Büroservice,"Bahnhofstraße 74, Hamburg-Bergedorf","Hafenstraße 76, Pinneberg",eigener 7.5t LKW,Möbellift,26,2.62,1,7.4,9.8,488.89,Möbellift
1158,2025-03-19,HafenLogistik HH,"Hauptstraße 23, Hamburg-Nord","Feldweg 67, Pinneberg",eigener 7.5t LKW,Gabelstapler gemietet,29,2.88,0,0.0,2.5,118.08,Gabelstapler gemietet
1159,2025-03-19,Bäckerei Nord GmbH,"Elbchaussee 7, Pinneberg","Hauptstraße 8, Reinbek",eigener 7.5t LKW,,52,9.13,0,0.0,2.9,168.68,
1160,2025-03-20,Nina Krause,"Elbchaussee 11, Stade","Bahnhofstraße 52, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,76,13.68,2,5.7,7.6,636.94,Gabelstapler gemietet
1161,2025-03-20,Nordlicht Möbelhandel,"Hauptstraße 98, Norderstedt","Kirchenallee 28, Hamburg-Nord",eigener 7.5t LKW,Möbellift,91,10.46,3,1.6,3.6,496.2,Möbellift
1162,2025-03-20,Lena Vogt,"Industriestraße 88, Hamburg-Bergedorf","Industriestraße 69, Norderstedt",eigener Transporter,Möbellift,119,11.71,4,5.6,7.5,887.95,Möbellift
1163,2025-03-21,Fischer & Partner Büroservice,"Elbchaussee 16, Buxtehude","Bergstraße 75, Buxtehude",eigener Transporter,Möbellift,60,9.86,1,7.7,10.5,522.29,Möbellift
1164,2025-03-21,Thomas Krüger,"Feldweg 63, Hamburg-Altona","Hafenstraße 92, Ahrensburg",eigener Transporter,Hubwagen,80,8.75,1,3.2,6.2,466.03,Hubwagen
1165,2025-03-21,IT-Service Elbe,"Mühlenweg 4, Hamburg-Bergedorf","Lange Reihe 87, Hamburg-Altona",eigener Transporter,Gabelstapler gemietet,57,7.95,0,0.0,2.6,175.08,Gabelstapler gemietet
1166,2025-03-22,Anna Becker,"Industriestraße 117, Norderstedt","Elbchaussee 88, Pinneberg",eigener Transporter,Gabelstapler gemietet,18,3.03,3,1.8,4.5,463.14,Gabelstapler gemietet
1167,2025-03-22,GreenMarket GmbH,"Mühlenweg 89, Ahrensburg","Bahnhofstraße 25, Reinbek",eigener Transporter,Hubwagen,118,20.77,1,5.0,7.4,558.98,Hubwagen
1168,2025-03-22,Sven Richter,"Hafenstraße 46, Hamburg-Altona","Lange Reihe 83, Pinneberg",eigener 7.5t LKW,,19,3.42,0,0.0,2.8,90.04,
1169,2025-03-22,Uwe Hartmann,"Hauptstraße 91, Pinneberg","Bahnhofstraße 10, Ahrensburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,32,5.72,1,2.7,3.3,443.95,Gabelstapler gemietet
1170,2025-03-23,Peter Hansen,"Feldweg 84, Hamburg-Eimsbüttel","Feldweg 59, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,Hubwagen,5,0.89,2,5.1,8.0,485.37,Hubwagen
1171,2025-03-23,StartupDock Hamburg,"Lange Reihe 10, Hamburg-Wandsbek","Bahnhofstraße 61, Hamburg-Harburg",gemieteter Transporter mit Fahrer,,89,13.94,0,0.0,1.2,144.84,
1172,2025-03-23,Anna Becker,"Bergstraße 67, Hamburg-Bergedorf","Elbchaussee 71, Reinbek",eigener Transporter,Hubwagen,92,12.32,4,3.0,5.8,607.14,Hubwagen
1173,2025-03-24,Julia Neumann,"Hauptstraße 32, Hamburg-Bergedorf","Hafenstraße 52, Hamburg-Wandsbek",eigener 7.5t LKW,,35,5.97,0,0.0,0.8,93.63,
1174,2025-03-24,Peter Hansen,"Mühlenweg 120, Hamburg-Harburg","Feldweg 58, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Hubwagen,17,1.57,3,1.6,4.1,411.95,Hubwagen
1175,2025-03-24,StartupDock Hamburg,"Mühlenweg 84, Hamburg-Harburg","Industriestraße 97, Ahrensburg",gemieteter 12t LKW mit Fahrer,,22,3.84,0,0.0,1.1,104.5,
1176,2025-03-25,Küchenstudio Altona,"Feldweg 52, Pinneberg","Elbchaussee 52, Stade",gemieteter Transporter mit Fahrer,,87,9.83,2,2.8,5.6,497.46,
1177,2025-03-25,Martin Schulz,"Hafenstraße 15, Hamburg-Nord","Elbchaussee 8, Ahrensburg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,69,8.8,1,2.2,5.0,476.31,Gabelstapler gemietet
1178,2025-03-25,Uwe Hartmann,"Bergstraße 53, Hamburg-Wandsbek","Elbchaussee 106, Ahrensburg",gemieteter Transporter mit Fahrer,Möbellift,43,5.92,3,7.2,9.6,774.22,Möbellift
1179,2025-03-25,Bäckerei Nord GmbH,"Hafenstraße 71, Ahrensburg","Hauptstraße 15, Stade",eigener Transporter,,54,8.02,0,0.0,1.7,137.26,
1180,2025-03-26,Martin Schulz,"Feldweg 90, Hamburg-Altona","Industriestraße 6, Hamburg-Altona",eigener 7.5t LKW,Gabelstapler gemietet,39,6.66,0,0.0,1.6,150.39,Gabelstapler gemietet
1181,2025-03-26,Lagerhaus Barmbek,"Bahnhofstraße 57, Hamburg-Harburg","Bahnhofstraße 115, Hamburg-Wandsbek",eigener 7.5t LKW,Möbellift,24,4.31,1,5.3,7.0,458.72,Möbellift
1182,2025-03-26,Eventtechnik Elbe GmbH,"Bahnhofstraße 92, Buxtehude","Hafenstraße 7, Stade",eigener 7.5t LKW,Gabelstapler gemietet,60,6.91,1,6.8,8.9,538.07,Gabelstapler gemietet
1183,2025-03-27,StartupDock Hamburg,"Feldweg 88, Hamburg-Nord","Elbchaussee 30, Hamburg-Wandsbek",eigener 7.5t LKW,Möbellift,11,1.01,2,7.8,9.9,637.65,Möbellift
1184,2025-03-27,Bäckerei Nord GmbH,"Hafenstraße 71, Pinneberg","Bergstraße 54, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Möbellift,52,9.26,0,0.0,2.6,98.59,Möbellift
1185,2025-03-27,Anna Becker,"Bergstraße 16, Reinbek","Elbchaussee 77, Stade",eigener Transporter,,99,14.13,2,2.5,3.0,558.22,
1186,2025-03-27,Peter Hansen,"Kirchenallee 70, Stade","Elbchaussee 100, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,Möbellift,105,11.37,0,0.0,0.7,212.93,Möbellift
1187,2025-03-28,Uwe Hartmann,"Industriestraße 33, Hamburg-Harburg","Bahnhofstraße 106, Ahrensburg",gemieteter Transporter mit Fahrer,Hubwagen,104,17.77,3,3.5,4.4,635.79,Hubwagen
1188,2025-03-28,Nordlicht Möbelhandel,"Industriestraße 118, Buxtehude","Hauptstraße 15, Ahrensburg",gemieteter 12t LKW mit Fahrer,Hubwagen,71,8.85,1,3.8,4.9,495.57,Hubwagen
1189,2025-03-28,Lena Vogt,"Mühlenweg 82, Pinneberg","Kirchenallee 92, Hamburg-Bergedorf",eigener Transporter,Möbellift,18,3.08,0,0.0,1.5,79.93,Möbellift
1190,2025-03-29,Nina Krause,"Feldweg 23, Hamburg-Bergedorf","Elbchaussee 8, Hamburg-Nord",eigener 7.5t LKW,,16,1.98,1,2.6,4.7,399.84,
1191,2025-03-29,Nina Krause,"Industriestraße 36, Pinneberg","Bergstraße 117, Wedel",eigener 7.5t LKW,Hubwagen,79,8.44,2,7.1,10.1,676.02,Hubwagen
1192,2025-03-29,GreenMarket GmbH,"Mühlenweg 17, Wedel","Hafenstraße 20, Hamburg-Wandsbek",eigener 7.5t LKW,Hubwagen,104,12.16,2,6.6,8.6,652.4,Hubwagen
1193,2025-03-29,Lena Vogt,"Hafenstraße 108, Ahrensburg","Industriestraße 65, Stade",gemieteter 12t LKW mit Fahrer,,110,15.84,3,6.7,8.7,823.61,
1194,2025-03-30,HafenLogistik HH,"Mühlenweg 40, Wedel","Feldweg 87, Hamburg-Nord",eigener Transporter,Möbellift,35,4.13,1,2.9,3.5,385.97,Möbellift
1195,2025-03-30,Thomas Krüger,"Industriestraße 19, Stade","Bahnhofstraße 6, Wedel",gemieteter 12t LKW mit Fahrer,,78,12.52,3,3.2,4.6,622.15,
1196,2025-03-30,Nina Krause,"Bergstraße 18, Ahrensburg","Industriestraße 12, Hamburg-Wandsbek",eigener Transporter,Gabelstapler gemietet,78,11.0,3,6.4,7.9,787.82,Gabelstapler gemietet
1197,2025-03-31,Thomas Krüger,"Hauptstraße 4, Hamburg-Wandsbek","Feldweg 48, Stade",eigener 7.5t LKW,,72,6.62,1,5.5,6.7,526.08,
1198,2025-03-31,Uwe Hartmann,"Feldweg 37, Hamburg-Bergedorf","Lange Reihe 93, Wedel",gemieteter Transporter mit Fahrer,,115,20.22,4,3.8,33.7,756.02,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1199,2025-03-31,Nordlicht Möbelhandel,"Kirchenallee 12, Stade","Bergstraße 89, Buxtehude",eigener Transporter,Möbellift,117,18.4,2,2.6,5.0,573.48,Möbellift
1200,2025-04-01,Sven Richter,"Mühlenweg 56, Hamburg-Wandsbek","Hafenstraße 83, Hamburg-Altona",gemieteter Transporter mit Fahrer,Möbellift,107,17.55,0,0.0,2.5,209.06,Möbellift
1201,2025-04-01,Peter Hansen,"Bergstraße 3, Hamburg-Nord","Industriestraße 75, Stade",eigener Transporter,Möbellift,32,3.46,0,0.0,0.6,144.25,Möbellift
1202,2025-04-01,Martin Schulz,"Hauptstraße 101, Hamburg-Wandsbek","Mühlenweg 50, Pinneberg",eigener Transporter,,39,3.59,0,0.0,2.0,139.88,
1203,2025-04-01,Uwe Hartmann,"Bergstraße 66, Hamburg-Bergedorf","Feldweg 55, Norderstedt",eigener 7.5t LKW,Möbellift,90,8.61,0,0.0,2.8,182.28,Möbellift
1204,2025-04-02,Peter Hansen,"Elbchaussee 47, Ahrensburg","Mühlenweg 49, Hamburg-Bergedorf",eigener 7.5t LKW,,30,4.66,0,0.0,2.2,120.25,
1205,2025-04-02,Bäckerei Nord GmbH,"Lange Reihe 20, Buxtehude","Mühlenweg 71, Buxtehude",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,11,1.3,1,5.2,6.2,399.61,Gabelstapler gemietet
1206,2025-04-02,Katrin Albrecht,"Lange Reihe 61, Buxtehude","Hafenstraße 86, Norderstedt",gemieteter 12t LKW mit Fahrer,,41,5.11,4,6.5,7.4,868.15,
1207,2025-04-02,StartupDock Hamburg,"Bergstraße 102, Reinbek","Hauptstraße 48, Hamburg-Harburg",gemieteter Transporter mit Fahrer,Hubwagen,86,11.15,0,0.0,2.6,163.94,Hubwagen
1208,2025-04-03,Lagerhaus Barmbek,"Industriestraße 86, Hamburg-Wandsbek","Mühlenweg 113, Stade",gemieteter 12t LKW mit Fahrer,Hubwagen,92,14.21,1,7.5,8.6,589.78,Hubwagen
1209,2025-04-03,Thomas Krüger,"Hafenstraße 114, Wedel","Feldweg 40, Ahrensburg",eigener Transporter,Hubwagen,113,10.61,0,0.0,2.9,238.87,Hubwagen
1210,2025-04-03,GreenMarket GmbH,"Hauptstraße 112, Pinneberg","Mühlenweg 71, Buxtehude",gemieteter Transporter mit Fahrer,Hubwagen,6,0.96,4,6.1,7.6,755.08,Hubwagen
1211,2025-04-03,Katrin Albrecht,"Mühlenweg 64, Hamburg-Harburg","Kirchenallee 35, Wedel",eigener 7.5t LKW,,14,1.41,4,5.0,6.5,689.29,
1212,2025-04-04,StartupDock Hamburg,"Elbchaussee 73, Ahrensburg","Bergstraße 13, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,,89,14.24,0,0.0,2.6,179.14,
1213,2025-04-04,Peter Hansen,"Bergstraße 69, Hamburg-Harburg","Hafenstraße 118, Pinneberg",gemieteter Transporter mit Fahrer,Möbellift,71,10.32,1,7.9,10.4,524.26,Möbellift
1214,2025-04-04,Fischer & Partner Büroservice,"Mühlenweg 106, Ahrensburg","Feldweg 24, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,118,15.98,4,7.4,8.8,959.84,Gabelstapler gemietet
1215,2025-04-05,Martin Schulz,"Kirchenallee 76, Hamburg-Harburg","Mühlenweg 76, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,,17,2.69,2,2.9,5.8,451.2,
1216,2025-04-05,StartupDock Hamburg,"Mühlenweg 4, Buxtehude","Bergstraße 110, Hamburg-Eimsbüttel",eigener 7.5t LKW,Gabelstapler gemietet,76,12.13,1,5.7,7.1,517.52,Gabelstapler gemietet
1217,2025-04-05,Martin Schulz,"Bergstraße 31, Wedel","Hauptstraße 59, Stade",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,14,1.98,3,5.4,7.8,593.34,Gabelstapler gemietet
1218,2025-04-06,Nina Krause,"Kirchenallee 119, Ahrensburg","Mühlenweg 118, Pinneberg",gemieteter Transporter mit Fahrer,Möbellift,120,19.07,0,0.0,1.2,177.45,Möbellift
1219,2025-04-06,Küchenstudio Altona,"Feldweg 74, Hamburg-Bergedorf","Hafenstraße 79, Hamburg-Altona",eigener 7.5t LKW,Möbellift,19,1.87,4,1.7,4.2,434.13,Möbellift
1220,2025-04-06,Lena Vogt,"Hauptstraße 102, Stade","Mühlenweg 30, Reinbek",eigener 7.5t LKW,Gabelstapler gemietet,117,12.72,4,3.2,4.5,674.53,Gabelstapler gemietet
1221,2025-04-07,Julia Neumann,"Hauptstraße 83, Ahrensburg","Kirchenallee 15, Stade",eigener 7.5t LKW,Gabelstapler gemietet,77,7.75,3,4.0,5.0,635.47,Gabelstapler gemietet
1222,2025-04-07,Anna Becker,"Feldweg 79, Reinbek","Bergstraße 51, Wedel",eigener 7.5t LKW,Hubwagen,60,5.71,0,0.0,1.0,174.01,Hubwagen
1223,2025-04-07,Anna Becker,"Bahnhofstraße 117, Pinneberg","Hafenstraße 115, Norderstedt",gemieteter Transporter mit Fahrer,Hubwagen,19,2.44,4,2.0,3.2,479.57,Hubwagen
1224,2025-04-07,StartupDock Hamburg,"Hauptstraße 64, Pinneberg","Mühlenweg 96, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,,37,6.03,0,0.0,2.8,139.9,
1225,2025-04-08,IT-Service Elbe,"Kirchenallee 86, Pinneberg","Lange Reihe 79, Hamburg-Bergedorf",eigener 7.5t LKW,Möbellift,63,8.97,0,0.0,1.6,112.06,Möbellift
1226,2025-04-08,Martin Schulz,"Feldweg 68, Wedel","Kirchenallee 103, Hamburg-Nord",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,102,9.71,4,7.0,9.9,926.58,Gabelstapler gemietet
1227,2025-04-08,Nina Krause,"Hafenstraße 64, Reinbek","Elbchaussee 11, Hamburg-Harburg",eigener Transporter,Möbellift,115,14.78,3,4.1,5.7,678.5,Möbellift
1228,2025-04-09,Martin Schulz,"Bahnhofstraße 72, Pinneberg","Kirchenallee 6, Hamburg-Eimsbüttel",eigener Transporter,Hubwagen,8,0.82,0,0.0,0.8,89.54,Hubwagen
1229,2025-04-09,Thomas Krüger,"Hauptstraße 73, Stade","Kirchenallee 55, Ahrensburg",gemieteter 12t LKW mit Fahrer,Möbellift,20,3.28,2,3.8,6.0,489.96,Möbellift
1230,2025-04-09,Uwe Hartmann,"Bergstraße 53, Hamburg-Altona","Industriestraße 17, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,50,4.53,0,0.0,1.6,97.81,Gabelstapler gemietet
1231,2025-04-10,Lena Vogt,"Kirchenallee 75, Stade","Bergstraße 40, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,,115,20.56,4,1.8,3.3,599.27,
1232,2025-04-10,Martin Schulz,"Feldweg 14, Hamburg-Wandsbek","Hauptstraße 24, Norderstedt",gemieteter Transporter mit Fahrer,Hubwagen,66,11.35,4,7.3,9.3,890.82,Hubwagen
1233,2025-04-10,StartupDock Hamburg,"Feldweg 72, Wedel","Elbchaussee 15, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,45,6.02,0,0.0,2.8,86.97,Gabelstapler gemietet
1234,2025-04-11,Peter Hansen,"Hauptstraße 71, Hamburg-Bergedorf","Bergstraße 39, Stade",gemieteter 12t LKW mit Fahrer,,98,14.69,2,2.7,3.9,567.63,
1235,2025-04-11,Küchenstudio Altona,"Bergstraße 78, Hamburg-Harburg","Industriestraße 113, Buxtehude",eigener 7.5t LKW,Möbellift,71,6.94,3,4.2,5.9,600.38,Möbellift
1236,2025-04-11,IT-Service Elbe,"Industriestraße 95, Pinneberg","Industriestraße 43, Pinneberg",eigener 7.5t LKW,,18,2.96,2,2.3,3.6,462.55,
1237,2025-04-12,Martin Schulz,"Hauptstraße 17, Hamburg-Eimsbüttel","Lange Reihe 83, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,,58,8.2,3,2.7,5.6,510.48,
1238,2025-04-12,Küchenstudio Altona,"Hauptstraße 98, Hamburg-Nord","Elbchaussee 39, Hamburg-Bergedorf",eigener Transporter,,98,17.33,0,0.0,1.2,205.47,
1239,2025-04-12,Bäckerei Nord GmbH,"Kirchenallee 28, Buxtehude","Industriestraße 118, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,8,0.94,3,6.0,6.8,652.99,Gabelstapler gemietet
1240,2025-04-13,Martin Schulz,"Industriestraße 1, Hamburg-Wandsbek","Elbchaussee 103, Reinbek",eigener 7.5t LKW,Möbellift,116,18.29,0,0.0,0.6,229.17,Möbellift
1241,2025-04-13,Martin Schulz,"Bahnhofstraße 112, Stade","Kirchenallee 49, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,22,3.2,1,6.1,7.4,426.22,Gabelstapler gemietet
1242,2025-04-13,Katrin Albrecht,"Industriestraße 56, Buxtehude","Mühlenweg 16, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,107,15.17,3,5.6,8.0,735.23,Gabelstapler gemietet
1243,2025-04-14,Uwe Hartmann,"Bergstraße 15, Hamburg-Harburg","Mühlenweg 43, Wedel",gemieteter 12t LKW mit Fahrer,Hubwagen,5,0.69,0,0.0,2.5,50.35,Hubwagen
1244,2025-04-14,Küchenstudio Altona,"Bergstraße 105, Hamburg-Harburg","Bahnhofstraße 4, Buxtehude",eigener Transporter,,35,5.57,1,7.5,9.0,507.79,
1245,2025-04-14,Küchenstudio Altona,"Feldweg 80, Ahrensburg","Elbchaussee 79, Buxtehude",gemieteter Transporter mit Fahrer,Hubwagen,19,2.39,1,1.9,16.0,403.15,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1246,2025-04-14,Peter Hansen,"Elbchaussee 54, Norderstedt","Hafenstraße 90, Pinneberg",eigener Transporter,,42,6.21,1,5.0,7.3,450.97,
1247,2025-04-15,Julia Neumann,"Hafenstraße 82, Hamburg-Altona","Bahnhofstraße 42, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,89,12.44,0,0.0,2.3,202.32,Gabelstapler gemietet
1248,2025-04-15,Bäckerei Nord GmbH,"Industriestraße 1, Hamburg-Altona","Bahnhofstraße 22, Reinbek",eigener Transporter,Hubwagen,65,10.39,0,0.0,26.7,173.27,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1249,2025-04-15,GreenMarket GmbH,"Bahnhofstraße 83, Hamburg-Bergedorf","Mühlenweg 120, Norderstedt",eigener 7.5t LKW,Hubwagen,101,10.17,2,4.1,6.4,591.35,Hubwagen
1250,2025-04-15,Anna Becker,"Hafenstraße 117, Wedel","Bahnhofstraße 39, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Hubwagen,102,10.61,3,3.1,4.6,617.15,Hubwagen
1251,2025-04-16,Katrin Albrecht,"Bahnhofstraße 77, Hamburg-Altona","Hafenstraße 91, Hamburg-Bergedorf",eigener 7.5t LKW,Möbellift,118,14.51,1,3.7,5.5,543.54,Möbellift
1252,2025-04-16,Thomas Krüger,"Industriestraße 102, Hamburg-Eimsbüttel","Feldweg 74, Reinbek",gemieteter Transporter mit Fahrer,Möbellift,10,1.19,4,2.4,17.5,532.74,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1253,2025-04-16,StartupDock Hamburg,"Mühlenweg 61, Norderstedt","Bahnhofstraße 97, Pinneberg",gemieteter Transporter mit Fahrer,,72,9.86,2,2.3,3.1,517.87,
1254,2025-04-16,HafenLogistik HH,"Bergstraße 62, Hamburg-Eimsbüttel","Feldweg 78, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Möbellift,13,2.13,1,6.7,9.4,483.83,Möbellift
1255,2025-04-17,Uwe Hartmann,"Industriestraße 18, Pinneberg","Industriestraße 15, Wedel",eigener Transporter,Gabelstapler gemietet,30,4.35,1,5.8,6.9,431.92,Gabelstapler gemietet
1256,2025-04-17,Küchenstudio Altona,"Bergstraße 75, Hamburg-Eimsbüttel","Hauptstraße 119, Hamburg-Nord",gemieteter 12t LKW mit Fahrer,,42,6.6,2,4.7,5.9,516.63,
1257,2025-04-17,Sven Richter,"Feldweg 25, Stade","Hafenstraße 94, Norderstedt",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,19,2.39,0,0.0,2.2,68.01,Gabelstapler gemietet
